date,600036,600519,002475,600276,601088,HS300
2023-04-20,168.41,9457.0,950.69,2292.68,45.37,4113.02
2023-04-21,166.5,9374.54,921.26,2270.08,45.15,4032.57
2023-04-24,162.98,9271.69,897.71,2318.57,45.03,3982.64
2023-04-25,164.66,9399.21,865.67,2301.15,44.91,3962.67
2023-04-26,163.84,9467.2,885.94,2311.51,44.81,3959.23
2023-04-27,159.19,9537.6,837.22,2311.51,44.84,3988.42
2023-04-28,162.98,9550.66,868.28,2332.69,45.2,4029.09
2023-05-04,165.05,9497.3,852.59,2361.88,45.69,4030.25
2023-05-05,167.24,9497.8,859.78,2277.14,46.01,4016.88
2023-05-08,170.8,9349.67,851.94,2231.95,47.85,4062.66
2023-05-09,168.41,9357.11,877.77,2204.64,47.8,4027.88
2023-05-10,166.11,9372.18,884.63,2224.42,47.48,3996.87
2023-05-11,166.3,9332.33,882.35,2228.18,47.15,3990.66
2023-05-12,164.7,9278.72,877.44,2184.87,46.96,3937.76
2023-05-15,167.28,9328.47,891.17,2275.73,46.97,3998.89
2023-05-16,167.75,9263.09,893.14,2355.29,47.28,3978.21
2023-05-17,166.5,9251.59,919.62,2325.63,46.89,3960.17
2023-05-18,166.3,9201.34,914.06,2303.03,47.04,3956.07
2023-05-19,164.35,9244.05,934.34,2355.29,47.05,3944.54
2023-05-22,165.32,9477.7,925.51,2335.04,46.95,3969.33
2023-05-23,162.98,9369.92,919.29,2353.87,46.88,3913.19
2023-05-24,160.36,9301.33,925.18,2300.21,46.31,3859.09
2023-05-25,158.36,9251.59,919.95,2304.92,46.17,3850.5
2023-05-26,159.62,9199.13,912.43,2320.92,45.42,3850.95
2023-05-29,159.42,9191.29,909.16,2316.21,45.57,3833.94
2023-05-30,159.22,9087.23,918.97,2315.74,45.29,3837.75
2023-05-31,157.9,8889.3,907.52,2186.76,44.35,3798.54
2023-06-01,156.96,8924.57,946.76,2204.64,44.09,3806.87
2023-06-02,160.91,9098.83,956.24,2209.35,44.38,3861.83
2023-06-05,160.79,9070.69,941.86,2231.48,44.68,3844.25
2023-06-06,160.91,9080.69,873.84,2222.53,45.43,3808.16
2023-06-07,161.81,8999.84,902.95,2184.4,45.44,3789.34
2023-06-08,164.86,9085.77,911.12,2196.17,45.72,3820.19
2023-06-09,163.53,9075.72,903.6,2205.59,45.57,3836.7
2023-06-12,163.49,9226.46,913.74,2154.27,45.95,3844.43
2023-06-13,163.49,9241.54,955.26,2168.4,45.74,3864.91
2023-06-14,162.16,9381.63,951.34,2215.47,46.15,3864.02
2023-06-15,163.45,9522.93,947.74,2259.25,46.12,3925.5
2023-06-16,164.27,9737.43,988.29,2286.09,46.08,3963.35
2023-06-19,162.9,9467.65,996.46,2256.9,45.94,3930.91
2023-06-20,161.38,9464.94,1051.72,2252.19,45.92,3924.24
2023-06-21,161.3,9426.6,1013.14,2234.3,45.93,3864.03
2023-06-26,159.11,9291.78,1011.5,2232.42,45.81,3809.7
2023-06-27,159.93,9302.09,1047.8,2213.12,46.1,3845.43
2023-06-28,160.83,9389.17,1015.76,2224.89,46.49,3840.8
2023-06-29,159.38,9315.45,1078.86,2264.9,46.27,3821.84
2023-06-30,159.69,9331.54,1080.17,2304.92,46.87,3842.45
2023-07-03,163.45,9497.86,1120.39,2279.49,47.28,3892.88
2023-07-04,162.63,9530.52,1131.18,2349.64,47.23,3899.01
2023-07-05,160.75,9454.04,1120.72,2365.64,47.52,3868.81
2023-07-06,158.99,9391.73,1106.33,2314.8,47.3,3842.75
2023-07-07,157.93,9326.66,1108.29,2327.98,47.37,3825.7
2023-07-10,158.48,9381.28,1086.71,2291.26,47.3,3844.33
2023-07-11,159.5,9427.01,1106.0,2320.92,47.18,3869.49
2023-07-12,161.41,9446.1,1089.98,2298.8,47.09,3843.44
2023-07-13,162.93,9569.71,1144.59,2310.09,47.35,3898.42
2023-07-14,163.24,9643.07,1136.41,2287.03,47.53,3899.1
2023-07-17,162.15,9527.35,1132.82,2271.96,46.43,3867.17
2023-07-18,161.41,9491.32,1141.97,2271.96,46.5,3854.94
2023-07-19,161.88,9492.33,1116.47,2247.95,46.63,3850.87
2023-07-20,162.31,9497.35,1077.56,2213.59,46.43,3823.69
2023-07-21,162.74,9735.03,1065.78,2212.18,46.34,3821.91
2023-07-24,161.37,9734.27,1066.44,2276.2,46.25,3805.22
2023-07-25,168.48,10022.7,1067.42,2298.32,46.9,3915.12
2023-07-26,168.8,10022.7,1067.75,2313.39,47.12,3907.01
2023-07-27,170.01,10070.33,1044.53,2314.8,47.05,3902.35
2023-07-28,175.64,10366.64,1059.57,2359.05,47.08,3992.74
2023-07-31,177.44,10284.14,1075.92,2148.62,47.05,4014.63
2023-08-01,175.21,10326.44,1106.33,2092.13,47.11,3998.0
2023-08-02,171.46,10281.22,1109.6,2040.35,46.58,3969.9
2023-08-03,174.0,10273.53,1125.3,2039.88,46.56,4004.98
2023-08-04,174.78,10348.91,1122.35,1983.39,46.47,4020.58
2023-08-07,173.29,10321.07,1135.11,1892.06,46.53,3990.15
2023-08-08,171.93,10331.47,1157.67,1939.61,46.59,3979.73
2023-08-09,171.42,10332.88,1136.74,1942.91,46.5,3967.57
2023-08-10,171.89,10256.1,1130.53,1928.31,46.79,3975.72
2023-08-11,168.02,10050.08,1101.43,1895.36,46.18,3884.25
2023-08-14,165.32,9894.31,1083.44,1962.21,46.03,3855.91
2023-08-15,164.93,9944.46,1081.81,1956.56,46.19,3846.54
2023-08-16,163.4,9979.73,1060.23,1980.57,46.07,3818.33
2023-08-17,162.7,10020.18,1060.88,1959.85,46.08,3831.1
2023-08-18,163.05,9892.25,1033.09,1930.67,46.02,3784.0
2023-08-21,160.12,9834.02,1010.85,1876.53,45.68,3729.56
2023-08-22,160.86,9818.94,1055.98,1893.01,46.19,3758.23
2023-08-23,159.02,9748.59,1037.34,1871.82,46.71,3696.63
2023-08-24,159.84,9961.14,1047.47,1953.73,46.48,3723.43
2023-08-25,161.8,10004.76,1032.76,1966.91,46.56,3709.15
2023-08-28,164.54,10054.96,1067.42,2023.4,47.17,3752.62
2023-08-29,163.67,10137.16,1078.21,2038.94,47.11,3790.11
2023-08-30,162.19,10160.63,1094.89,2034.23,46.95,3788.51
2023-08-31,161.76,10115.4,1098.16,2016.81,46.84,3765.27
2023-09-01,164.57,10135.75,1088.35,2005.04,47.42,3791.49
2023-09-04,169.5,10210.87,1102.41,1989.51,48.25,3848.95
2023-09-05,167.86,10174.19,1043.22,1989.98,48.43,3820.32
2023-09-06,168.84,10185.75,1040.61,1967.38,48.35,3812.03
2023-09-07,167.98,10070.18,998.1,1946.67,48.46,3758.47
2023-09-08,168.09,9972.2,978.81,1960.32,48.11,3739.99
2023-09-11,167.08,9990.64,995.16,2074.25,48.46,3767.54
2023-09-12,166.96,9979.53,1008.23,2070.01,48.48,3760.6
2023-09-13,166.45,9979.28,967.36,2036.59,48.93,3736.65
2023-09-14,167.7,9973.15,957.22,2054.94,49.82,3733.51
2023-09-15,167.27,9788.74,951.01,2102.49,49.84,3708.78
2023-09-18,167.51,10025.96,975.54,2138.27,49.9,3727.71
2023-09-19,167.27,10014.61,975.54,2150.98,50.05,3720.5
2023-09-20,166.37,9999.83,974.23,2137.8,50.14,3705.69
2023-09-21,164.97,9871.15,964.09,2116.14,49.83,3672.44
2023-09-22,168.76,10125.45,1004.96,2124.15,49.92,3738.93
2023-09-25,167.43,10041.94,997.44,2161.34,50.02,3714.6
2023-09-26,166.65,9959.63,989.92,2154.27,49.83,3692.89
2023-09-27,166.72,9949.59,997.77,2182.99,49.53,3700.5
2023-09-28,167.31,9871.95,994.17,2165.57,49.87,3689.52
2023-10-09,165.79,9763.67,1039.63,2157.1,50.22,3684.73
2023-10-10,165.83,9728.49,1031.45,2138.74,49.73,3657.13
2023-10-11,165.28,9771.21,1059.57,2170.75,49.53,3667.55
2023-10-12,167.7,9808.89,1068.73,2166.04,49.37,3702.38
2023-10-13,165.9,9633.02,1063.82,2151.92,49.44,3663.41
2023-10-16,164.73,9527.0,1059.57,2132.15,50.1,3626.6
2023-10-17,165.55,9507.4,1054.01,2143.45,50.26,3639.4
2023-10-18,165.43,9517.45,1055.65,2112.85,50.27,3610.58
2023-10-19,161.84,9025.02,1033.09,2093.55,49.62,3533.54
2023-10-20,162.15,9100.4,1023.28,2061.06,49.45,3510.59
2023-10-23,160.51,9095.27,1053.03,2077.54,49.6,3474.24
2023-10-24,160.78,9090.09,1043.88,2085.07,49.26,3487.13
2023-10-25,161.25,9263.7,1037.99,2082.25,49.03,3504.46
2023-10-26,161.56,9237.22,1039.95,2142.51,49.22,3514.14
2023-10-27,161.68,9259.73,1065.46,2187.23,49.02,3562.39
2023-10-30,159.22,9281.29,1123.66,2242.78,48.38,3583.77
2023-10-31,158.67,9299.28,1090.64,2306.8,48.99,3572.51
2023-11-01,157.46,9783.72,1073.31,2308.21,48.96,3571.03
2023-11-02,158.36,9776.23,1049.76,2304.92,49.16,3554.19
2023-11-03,159.57,9935.72,1065.46,2286.56,49.04,3584.14
2023-11-06,160.16,9939.54,1107.97,2325.16,48.15,3632.61
2023-11-07,158.83,9834.87,1093.25,2329.87,48.32,3619.76
2023-11-08,158.04,9870.9,1085.08,2369.88,48.43,3611.07
2023-11-09,158.28,9849.64,1062.84,2327.51,49.39,3612.83
2023-11-10,156.32,9757.84,1078.86,2327.98,49.77,3586.49
2023-11-13,154.99,9698.35,1066.11,2276.67,49.6,3579.41
2023-11-14,156.48,9704.73,1061.86,2264.43,49.32,3582.06
2023-11-15,158.2,9743.22,1087.37,2278.08,49.41,3607.25
2023-11-16,157.81,9678.5,1075.59,2253.13,49.44,3572.36
2023-11-17,156.99,9645.18,1062.19,2269.14,49.47,3568.07
2023-11-20,157.97,9690.81,1037.66,2285.61,49.39,3576.32
2023-11-21,157.38,9828.99,1023.28,2289.85,49.38,3581.07
2023-11-22,156.32,9786.33,1005.95,2269.14,49.32,3544.42
2023-11-23,156.25,9808.89,1029.16,2270.55,49.62,3561.52
2023-11-24,155.7,9763.67,1034.72,2259.25,49.72,3538.01
2023-11-27,153.35,9693.32,1055.32,2253.13,49.92,3511.94
2023-11-28,152.41,9723.67,1056.96,2286.09,49.66,3518.52
2023-11-29,151.01,9752.16,1058.92,2294.09,49.84,3488.31
2023-11-30,150.97,9836.53,1059.9,2310.56,50.16,3496.2
2023-12-01,148.89,9679.65,1044.53,2242.78,50.18,3482.88
2023-12-04,148.19,9631.57,1032.43,2215.0,50.43,3460.14
2023-12-05,145.96,9421.98,1013.14,2180.17,49.95,3394.26
2023-12-06,146.94,9391.83,1009.54,2187.7,49.71,3399.6
2023-12-07,147.13,9376.76,997.12,2158.04,49.24,3391.28
2023-12-08,145.92,9401.48,1029.16,2196.17,49.25,3399.46
2023-12-11,146.94,9366.71,1046.82,2240.42,49.75,3419.45
2023-12-12,148.07,9426.96,1065.46,2206.06,49.92,3426.8
2023-12-13,144.83,9175.77,1058.26,2197.58,49.45,3369.61
2023-12-14,144.08,9054.67,1048.78,2202.76,49.36,3351.96
2023-12-15,144.87,9100.4,1056.63,2152.39,49.08,3341.55
2023-12-18,145.06,9185.82,1063.82,2191.46,49.42,3329.37
2023-12-19,145.1,9251.14,1081.81,2158.04,49.47,3334.04
2023-12-20,144.2,9220.47,1087.37,2132.15,49.7,3297.5
2023-12-21,146.74,9322.02,1084.42,2144.39,49.44,3330.87
2023-12-22,146.35,9325.29,1076.9,2121.79,50.05,3337.23
2023-12-25,146.04,9332.07,1091.29,2121.32,50.43,3347.45
2023-12-26,145.02,9322.02,1073.63,2120.38,49.98,3324.79
2023-12-27,145.14,9307.25,1085.4,2125.56,50.32,3336.36
2023-12-28,147.84,9598.33,1104.7,2156.63,49.89,3414.54
2023-12-29,147.17,9603.41,1145.57,2179.22,50.02,3431.11
2024-01-02,146.24,9397.44,1130.2,2143.45,51.05,3386.35
2024-01-03,146.98,9442.61,1087.37,2132.15,51.65,3378.3
2024-01-04,147.13,9316.99,1081.81,2111.44,52.1,3347.05
2024-01-05,149.01,9288.65,1081.81,2024.82,52.12,3329.11
2024-01-08,148.39,9191.32,1043.55,1985.27,52.32,3286.06
2024-01-09,148.54,9176.3,1047.8,1989.51,52.72,3292.5
2024-01-10,148.07,9178.81,1039.95,2003.63,52.52,3277.13
2024-01-11,149.36,9204.29,1042.57,2002.69,51.92,3295.67
2024-01-12,149.99,9186.65,1019.68,1984.8,52.29,3284.17
2024-01-15,150.89,9171.28,1022.3,2004.1,52.71,3280.92
2024-01-16,152.3,9168.41,1009.54,1999.4,52.95,3300.88
2024-01-17,152.53,8854.71,947.74,1938.2,52.81,3229.08
2024-01-18,154.06,9024.9,958.21,1993.75,52.74,3274.73
2024-01-19,154.64,9146.15,978.48,1999.4,51.92,3269.78
2024-01-22,156.68,9181.32,965.07,1969.74,51.63,3218.9
2024-01-23,155.66,9065.75,976.19,1947.14,52.29,3231.93
2024-01-24,156.05,9100.93,969.0,1957.5,53.28,3277.11
2024-01-25,159.22,9161.23,971.61,1989.51,53.79,3342.92
2024-01-26,160.08,9157.81,928.78,1947.14,54.47,3333.82
2024-01-29,160.98,9221.52,907.2,1897.71,54.32,3303.96
2024-01-30,159.61,9035.61,886.27,1871.35,54.43,3245.04
2024-01-31,158.47,8994.96,852.59,1812.98,55.79,3215.35
2024-02-01,157.34,9020.68,864.36,1799.33,54.97,3217.71
2024-02-02,156.6,8950.18,857.17,1742.36,55.69,3179.63
2024-02-05,158.47,9121.08,901.31,1810.62,56.8,3200.42
2024-02-06,160.9,9352.17,941.86,1980.1,56.41,3311.69
2024-02-07,160.82,9527.99,942.18,2019.64,57.26,3343.63
2024-02-08,161.17,9502.91,965.4,2021.05,56.74,3364.93
2024-02-19,162.03,9449.8,917.99,2011.16,58.48,3403.81
2024-02-20,161.17,9322.02,901.31,2020.58,58.43,3410.85
2024-02-21,167.43,9561.5,917.33,2037.53,58.25,3456.87
2024-02-22,166.65,9565.12,921.58,2047.41,59.5,3486.67
2024-02-23,167.23,9543.56,907.2,2045.53,58.52,3489.74
2024-02-26,164.5,9447.54,916.02,2030.94,57.27,3453.36
2024-02-27,164.22,9420.0,938.26,2039.88,57.25,3494.79
2024-02-28,163.6,9380.06,907.52,2038.0,57.67,3450.26
2024-02-29,163.67,9447.64,920.93,2057.3,57.27,3516.08
2024-03-01,163.28,9397.69,945.78,2051.65,57.05,3537.8
2024-03-04,161.64,9353.68,934.99,2116.61,57.66,3540.87
2024-03-05,164.22,9448.14,940.88,2147.68,58.22,3565.51
2024-03-06,163.01,9375.03,933.35,2119.44,58.09,3551.05
2024-03-07,163.52,9390.51,907.85,2024.82,58.76,3529.72
2024-03-08,162.23,9329.2,920.27,2021.99,58.42,3544.91
2024-03-11,161.49,9445.08,943.16,2102.49,57.37,3589.26
2024-03-12,163.32,9698.88,950.68,2165.1,55.85,3597.49
2024-03-13,161.64,9610.69,942.84,2153.33,55.74,3572.36
2024-03-14,160.59,9556.33,920.27,2263.96,56.09,3562.22
2024-03-15,160.31,9560.65,927.14,2268.67,55.98,3569.99
2024-03-18,160.12,9514.27,935.97,2275.73,55.43,3603.53
2024-03-19,158.83,9513.06,982.4,2214.06,56.0,3577.63
2024-03-20,160.31,9521.0,988.62,2198.05,56.16,3585.38
2024-03-21,161.76,9517.99,991.23,2198.05,56.34,3581.09
2024-03-22,160.39,9479.55,1060.23,2212.18,56.61,3545.0
2024-03-25,160.98,9417.54,1015.43,2223.0,57.18,3525.76
2024-03-26,165.08,9519.44,1031.12,2228.18,56.7,3543.75
2024-03-27,164.69,9477.79,980.77,2211.24,57.51,3502.79
2024-03-28,164.22,9481.0,991.89,2225.36,57.31,3520.96
2024-03-29,164.3,9487.33,980.77,2214.06,57.76,3537.48
2024-04-01,166.02,9579.94,989.27,2230.54,57.05,3595.65
2024-04-02,165.67,9543.06,955.59,2190.05,57.72,3580.68
2024-04-03,164.42,9548.69,959.51,2157.1,58.26,3567.8
2024-04-08,165.08,9305.24,935.97,2187.23,58.25,3536.41
2024-04-09,164.73,9282.93,949.38,2193.82,58.36,3533.49
2024-04-10,165.43,9211.37,924.53,2189.58,58.8,3504.71
2024-04-11,164.69,9211.47,922.56,2165.57,58.67,3504.24
2024-04-12,163.99,9141.28,928.78,2125.56,58.4,3475.84
2024-04-15,166.76,9336.99,928.12,2147.68,59.72,3549.08
2024-04-16,166.45,9322.02,897.06,2133.56,60.37,3511.11
2024-04-17,168.6,9306.94,911.12,2139.68,60.57,3565.4
2024-04-18,169.97,9325.94,903.6,2043.65,60.03,3569.8
2024-04-19,169.85,9204.64,882.02,2012.11,60.56,3541.66
2024-04-22,168.76,9347.44,910.14,2020.58,58.97,3530.9
2024-04-23,168.91,9433.97,921.26,2124.62,58.57,3506.22
2024-04-24,169.23,9440.6,923.87,2107.2,58.47,3521.62
2024-04-25,172.9,9437.79,952.32,2135.44,58.63,3530.28
2024-04-26,173.22,9520.15,960.49,2197.11,58.22,3584.27
2024-04-29,174.78,9492.86,994.5,2223.95,57.67,3623.91
2024-04-30,172.55,9497.89,973.9,2223.0,58.5,3604.39
2024-05-06,174.78,9775.26,1032.43,2270.08,58.22,3657.88
2024-05-07,174.74,9824.5,1028.18,2273.37,58.6,3659.01
2024-05-08,173.57,9794.2,986.98,2235.24,59.82,3630.22
2024-05-09,174.62,9754.15,994.17,2257.84,59.52,3664.56
2024-05-10,177.67,9668.63,983.71,2238.07,59.64,3666.28
2024-05-13,178.81,9502.91,1019.03,2193.35,59.45,3664.69
2024-05-14,176.58,9482.71,1035.37,2183.93,58.94,3657.05
2024-05-15,175.44,9472.76,1021.64,2152.86,58.84,3626.06
2024-05-16,180.14,9495.37,1057.61,2153.8,58.27,3640.36
2024-05-17,182.48,9548.13,1053.69,2156.63,58.56,3677.97
2024-05-20,180.65,9517.99,1053.03,2112.38,59.6,3690.96
2024-05-21,180.1,9497.89,1061.21,2111.91,60.64,3676.16
2024-05-22,179.39,9461.26,1093.58,2099.67,60.41,3684.45
2024-05-23,177.2,9432.61,1082.13,2076.6,60.67,3641.79
2024-05-24,174.23,9357.59,1049.44,2047.88,59.98,3601.48
2024-05-27,175.8,9322.62,1061.86,2060.12,60.67,3635.71
2024-05-28,174.58,9295.09,1036.36,2086.96,61.57,3609.17
2024-05-29,173.57,9342.12,1038.64,2075.19,62.12,3613.52
2024-05-30,172.67,9216.5,1073.96,2068.6,61.76,3594.31
2024-05-31,172.43,9213.73,1058.59,2044.12,61.0,3579.92
2024-06-03,171.93,9168.21,1082.13,2050.71,62.01,3588.75
2024-06-04,173.45,9237.6,1089.33,2113.32,61.01,3615.67
2024-06-05,171.3,9191.37,1094.23,2117.56,61.42,3594.79
2024-06-06,171.34,9170.32,1101.43,2070.01,62.83,3592.25
2024-06-07,171.3,9066.66,1072.0,2034.23,62.82,3574.11
2024-06-11,168.84,8814.52,1058.26,2061.06,62.11,3542.88
2024-06-12,167.78,8827.98,1111.89,2031.88,63.32,3544.12
2024-06-13,166.72,8744.22,1105.68,2029.99,63.25,3526.13
2024-06-14,170.6,8744.17,1142.3,2022.46,63.02,3541.53
2024-06-17,170.28,8676.33,1228.95,2052.12,62.21,3536.2
2024-06-18,170.2,8575.84,1261.32,2025.76,62.24,3545.59
2024-06-19,171.93,8627.97,1263.94,1997.04,62.11,3528.75
2024-06-20,171.38,8623.45,1237.45,1961.26,63.3,3503.28
2024-06-21,170.17,8477.23,1252.5,1934.9,62.78,3495.62
2024-06-24,171.61,8505.12,1257.73,1946.67,62.92,3476.81
2024-06-25,172.51,8555.87,1234.18,1918.9,62.6,3457.9
2024-06-26,171.57,8568.78,1268.19,1928.31,62.42,3480.26
2024-06-27,172.36,8575.16,1289.44,1897.24,62.17,3454.12
2024-06-28,172.08,8459.09,1304.49,1860.52,63.04,3461.66
2024-07-01,172.75,8323.37,1291.41,1851.58,63.95,3478.18
2024-07-02,175.56,8576.22,1297.29,1813.92,64.47,3471.79
2024-07-03,173.14,8622.95,1290.75,1870.41,63.92,3463.41
2024-07-04,174.12,8551.3,1289.77,1860.05,64.07,3445.81
2024-07-05,170.87,8386.78,1285.52,1934.43,63.77,3431.06
2024-07-08,171.3,8220.97,1306.45,1895.83,64.31,3401.76
2024-07-09,173.18,8311.56,1372.5,1885.47,64.33,3439.81
2024-07-10,174.0,8309.35,1362.36,1905.25,62.64,3428.97
2024-07-11,174.75,8432.46,1395.03,1961.26,62.61,3468.17
2024-07-12,179.05,8516.52,1366.91,2002.21,62.14,3472.4
2024-07-15,178.19,8496.83,1369.2,1979.14,63.32,3476.25
2024-07-16,178.23,8502.35,1440.48,1987.14,63.34,3498.28
2024-07-17,179.32,8629.98,1403.86,2024.33,62.65,3501.58
2024-07-18,179.4,8610.44,1367.89,2043.63,62.98,3520.93
2024-07-19,180.03,8751.69,1341.73,2047.4,62.9,3539.02
2024-07-22,176.47,8617.93,1327.67,2072.82,62.66,3514.92
2024-07-23,176.47,8396.83,1285.49,2008.8,61.99,3439.88
2024-07-24,175.84,8321.56,1267.5,2008.33,62.69,3418.17
2024-07-25,174.47,8273.68,1241.67,2011.15,62.18,3399.27
2024-07-26,172.68,8231.97,1268.81,1992.79,61.73,3409.29
2024-07-29,172.99,8110.52,1283.85,1965.49,61.77,3390.74
2024-07-30,172.87,8019.92,1253.77,1942.42,60.73,3369.38
2024-07-31,174.08,8227.4,1278.95,2046.46,60.68,3442.08
2024-08-01,174.01,8050.93,1265.87,2034.22,60.34,3419.27
2024-08-02,172.32,8047.36,1244.94,2044.57,60.04,3384.39
2024-08-05,171.62,8170.77,1157.31,2067.17,59.4,3343.32
2024-08-06,170.06,8144.09,1186.08,2079.41,59.08,3342.98
2024-08-07,169.59,8198.36,1175.95,2043.63,59.81,3341.49
2024-08-08,170.96,8274.68,1190.33,2063.87,59.82,3342.94
2024-08-09,172.52,8305.38,1216.82,2056.34,59.98,3331.63
2024-08-12,171.7,8301.87,1220.09,2113.3,60.23,3325.86
2024-08-13,170.99,8236.09,1238.73,2068.11,60.01,3334.39
2024-08-14,170.68,8187.3,1224.67,2060.11,60.06,3309.24
2024-08-15,174.2,8255.59,1229.24,2079.88,61.12,3341.95
2024-08-16,175.73,8277.24,1240.04,2089.29,61.46,3345.63
2024-08-19,176.78,8248.3,1229.57,2041.75,61.28,3356.97
2024-08-20,177.02,8234.63,1226.63,2048.34,60.62,3332.7
2024-08-21,176.08,8208.81,1251.81,2051.16,60.7,3321.64
2024-08-22,176.31,8170.97,1264.89,2127.43,60.86,3313.14
2024-08-23,177.88,8195.79,1267.83,2112.83,61.21,3327.19
2024-08-26,178.15,8180.77,1250.17,2098.71,61.28,3324.22
2024-08-27,177.88,8140.92,1223.69,2111.89,62.63,3305.33
2024-08-28,177.8,8065.2,1225.65,2107.18,62.34,3286.5
2024-08-29,174.87,8187.3,1246.25,2145.79,61.68,3277.68
2024-08-30,171.82,8337.49,1317.86,2136.84,61.48,3321.43
2024-09-02,170.96,8095.35,1289.41,2126.01,62.01,3265.01
2024-09-03,169.74,8170.72,1292.03,2158.02,61.11,3273.43
2024-09-04,168.73,8120.47,1266.19,2154.73,60.59,3252.16
2024-09-05,168.1,8144.99,1246.25,2177.8,59.65,3257.76
2024-09-06,168.3,8110.42,1202.76,2149.55,58.97,3231.35
2024-09-09,164.35,7994.85,1202.43,2156.61,58.15,3192.95
2024-09-10,164.15,8009.93,1222.7,2153.32,58.42,3195.76
2024-09-11,163.72,8019.97,1210.61,2198.04,57.67,3186.13
2024-09-12,164.31,7794.16,1222.05,2176.38,58.54,3172.47
2024-09-13,165.76,7638.74,1243.63,2166.97,58.78,3159.25
2024-09-18,167.75,7451.67,1202.76,2183.45,59.17,3171.01
2024-09-19,166.62,7422.02,1198.83,2177.8,58.93,3196.04
2024-09-20,167.08,7436.7,1225.65,2069.99,59.43,3201.05
2024-09-23,168.84,7424.74,1221.72,2069.99,60.03,3212.76
2024-09-24,175.65,7982.79,1296.6,2114.72,62.11,3351.91
2024-09-25,179.64,8115.45,1286.47,2123.19,62.71,3401.53
2024-09-26,184.45,8768.67,1285.16,2246.53,63.66,3545.32
